key_documento,paper,tema,tema_nombre,objetivo,variable,valor_extraido,cita_textual,ubicacion,origen
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modelo_pedagogico,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,nivel_educativo,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,programa_curso_asignatura,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modalidad_ensenanza,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,grado_participacion_estudiantil,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,andamiaje_y_rol_docente,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,duracion_intervencion,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,diseno_investigacion,cuasi-experimento,A teaching experiment was conducted to explore the performance of applying VR in robotics education and its impacts on cognitive load and learning motivation.,"Abstract, p. 1",
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,tamano_muestral_y_perfil,"N total: 75, N experimental: 35, N control: 40, perfil: estudiantes de secundaria (16-18 años) de Hsinchu, Taiwán","Seventy-five students (ages 16–18) from a senior high school in Hsinchu, Taiwan, were selected as the research subjects: 40 students as the control group (using the traditional teaching method) and 35 students as the experimental group (using the integrated robot learning system).",Seccion 4. Teaching Experiment,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,comparador_o_condicion_control,Clase tradicional,Does the CPRLS improve students' learning achievement in robotics compared to traditional teaching methods?,"Section 1, p. 2",
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,"Achievement test (12 multiple-choice questions), learning motivation questionnaire (5 items, Cronbach's α=0.925), cognitive load questionnaire (5 items, Cronbach's α=0.836), technology acceptance questionnaire (13 items, Cronbach's α=0.915)","The test consists of twelve multiple-choice questions... The questionnaire uses a five-point Likert scale... with five items and Cronbach's α of 0.836... with thirteen items, with a Cronbach's α of 0.915.","Seccion 4. Teaching Experiment (Achievement test, Learning motivation questionnaire, Cognitive load questionnaire, Technology acceptance questionnaire)",
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,"Mejora significativa en aprendizaje: experimental post-test mean 8.71 vs control 3.75; ANCOVA F=71.868, p<0.001, η²=0.500","the experimental group had a pre-test mean of 3.60... and a post-test mean of 8.71... The control group had a pre-test mean of 2.93... and a post-test mean of 3.75... the difference in learning effectiveness between the two groups is highly significant, with F = 71.868 and p < 0.001","Seccion 5.1. Learning Effectiveness (Tables 2, 3, 4)",
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,"NR (no se reportan resultados específicos de motivación, carga cognitiva o satisfacción en el fragmento)",NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,"Paired t-test experimental: t=8.895, p<0.001; control: t=2.756, p=0.009; ANCOVA: F=71.868, p<0.001, η²=0.500","the t-value for the experimental group before and after treatment is 8.895, with a p-value of less than 0.001... For the control group, the t-value is 2.756, and the p-value is 0.009... F = 71.868 and p < 0.001... η²=0.500","Seccion 5.1. Learning Effectiveness (Tables 3, 4)",
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,amenazas_validez_y_calidad_evidencia,NR (no se mencionan limitaciones en el fragmento),NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_tecnicas,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_institucionales_y_docentes,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_pedagogicas_y_curriculares,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,escalabilidad_y_transferibilidad_reportada,NR,NR,NR,
ASVWVQ3C,Tarng et al. - 2024 - Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning Syste,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,condiciones_facilitadoras_declaradas,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tipo_entorno_dt,híbrido físico-virtual,virtual elements that interact with the real/physical elements of the different lab environments,"Introduction, p. 1",
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tecnologia_inmersiva_especifica,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,modalidad_acceso,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,sistema_real_representado,planta de manufactura,Smart Factory Lab,"Use Cases of Virtual Labs in Digital Engineering Education, Case 1: Smart Factory Lab, p. 4",
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,fidelidad_visual_y_funcional_reportada,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,tipo_gemelo_digital_taxonomia_kritzinger,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_fisico,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_virtual,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,protocolos_estandares_comunicacion,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,grado_sincronizacion_bidireccionalidad,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,arquitectura_capas_modulos,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modelo_pedagogico,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,nivel_educativo,mixto,"bachelor and master programs in industrial engineering, innovation, and business",Section: A FRAMEWORK FOR VIRTUAL LABS IN DIGITAL ENGINEERING EDUCATION,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,programa_curso_asignatura,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modalidad_ensenanza,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,grado_participacion_estudiantil,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,andamiaje_y_rol_docente,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,duracion_intervencion,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,diseno_investigacion,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,tamano_muestral_y_perfil,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,comparador_o_condicion_control,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,amenazas_validez_y_calidad_evidencia,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,costo_implementacion,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,modelo_licenciamiento,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,indicadores_sostenibilidad_ambiental,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,accesibilidad_y_equidad,acceso remoto geográfico; inclusión de estudiantes con discapacidad; contextos de bajos recursos,increasing the number of students that can have direct experiences,"Introduction, p. 1",
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,contexto_geografico_aplicacion,"Europa (Dinamarca, Estonia, Italia)",three European institutions,"Abstract, p. 1",
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,continuidad_educativa_post_covid,mención explícita a continuidad durante pandemia,The COVID-19 pandemic caused a significant enhancement of methods and tools for e-learning platforms and interactive content in distance engineering education,"Introduction, p. 1",
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_tecnicas,model fidelity and the availability of equipment 3D model hierarchical structure are not always easy to retrieve for user interaction purposes,model fidelity and the availability of equipment 3D model hierarchical structure are not always easy to retrieve for user interaction purposes,"Conclusions, p. 6",
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_institucionales_y_docentes,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_pedagogicas_y_curriculares,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,escalabilidad_y_transferibilidad_reportada,NR,NR,NR,
ZMKNFA6J,Terkaj et al. - 2024 - A framework for the design and use of virtual labs in digital engineering education.,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,condiciones_facilitadoras_declaradas,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tipo_entorno_dt,virtual puro,"The virtual lab concept provides a costefficient and flexible means of organizing lab activities, allowing for multiaccess and a learningbymistakes approach within a safe environment","Section 1. Introduction, page 1",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tecnologia_inmersiva_especifica,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,modalidad_acceso,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,sistema_real_representado,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,fidelidad_visual_y_funcional_reportada,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,dominio_ingenieria,manufactura,Manufacturing engineering is significantly impacted by the ongoing digital transformation,"Sección 1. INTRODUCTION, página 1",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,competencias_i40_i50_desarrolladas,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,alineacion_estandares_industriales,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,colaboracion_industria_academia,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modelo_pedagogico,aprendizaje activo,"teaching practical topics related to smart manufacturing can greatly benefit from access to a laboratory environment that provides valuable opportunities to acquire knowledge concerning both hardware and software resources, their use, and the testing of their application in realworld scenarios, including the implementation of systems, products, and processes in handson experiments","Sección 1. Introduction, p. 142",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,nivel_educativo,Pregrado,"bachelor and master programs in industrial engineering, innovation, and business","Sección 2. A framework for virtual labs, p. 142",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,programa_curso_asignatura,VirLaDee Digitalization,"a pilot masterlevel course, named VirLaDee Digitalization, has been designed to take advantage of virtual labs","Sección 5. Curricula, p. 145",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modalidad_ensenanza,remota,allowing remote access,"Sección 3. Development of virtual labs, p. 143",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,grado_participacion_estudiantil,experimentación activa,handson experiments,"Sección 1. Introduction, p. 142",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,andamiaje_y_rol_docente,facilitador,teachers and laboratory staff should approach the incorporation of virtual labs into their educational practices,"Sección 1. Introduction, p. 142",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,duracion_intervencion,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,diseno_investigacion,diseño/desarrollo,"This paper aims to examine the requirements and essential factors involved in designing virtual labs, proposing a framework to meet the requirements of virtual lab activities, integrating didactic and research purposes while examining the requirements and essential factors involved in designing virtual labs digital twin as an enabling technology.",Abstract,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,tamano_muestral_y_perfil,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,comparador_o_condicion_control,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,"encuestas estandarizadas (UTAUT/UTAUT2, SUS, NASA-TLX, TTF), entrevistas semi-estructuradas",collecting feedback from students before and after the workshop via a questionnaire and interviews,Section 5. Curricula,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,amenazas_validez_y_calidad_evidencia,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,costo_implementacion,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,modelo_licenciamiento,open-source,VEB.js is an open reconfigurable modeldriven virtual environment application based on Babylon.js,"Section 3, paragraph 2",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,indicadores_sostenibilidad_ambiental,NR,NR,NR,
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,accesibilidad_y_equidad,acceso remoto geográfico; inclusión de estudiantes con discapacidad; contextos de bajos recursos,"The virtual lab concept provides a costefficient and flexible means of organizing lab activities, allowing for multiaccess and a learningbymistakes approach within a safe environment","Section 1, paragraph 2",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,contexto_geografico_aplicacion,"Europa (Dinamarca, Estonia, Italia)","three European institutions, i.e., University of Southern Denmark (SDU), Tallinn University of Technology (TalTech), and CNRSTIIMA","Section 2, paragraph 1",
BY9KWQ9X,Terkaj et al. - 2024 - Virtual labs for higher education in industrial engineering.,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,continuidad_educativa_post_covid,NR,NR,NR,
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tipo_entorno_dt,remoto,Digital Twin based laboratory provides digital or virtual twin of a physical system that are interconnected with one another via the internet.,Abstract,
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tecnologia_inmersiva_especifica,NR,NR,NR,
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,modalidad_acceso,exclusivamente remoto,Users are able to control the real plant remotely through internet,Section IV.B. Experiments Results,
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,sistema_real_representado,planta de manufactura,Physical components are the real plants for experiments including sensors and actuators.,"Section III.A, Operation Mechanism",
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,fidelidad_visual_y_funcional_reportada,alta,"Users are able to manipulate the real plant remotely, and to observe almost identical dynamics of the real plant and the 3D visualization of the virtual plant.",Abstract,
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,tipo_gemelo_digital_taxonomia_kritzinger,digital shadow,the real plant and the virtual plant are connected through internet,"Sección IV-A, punto (iv)",
P242H59T,Tjahyadi et al. - 2023 - Digital Twin Based Laboratory for Control Engineering Education,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_fisico,"Arduino microcontroller, ESP8266 Wifi shield, servo motors, resistive touchpad, iron ball, plate","Arduino microcontroller is used to connect the plant to a computer, and to connect wirelessly to the internet ESP8266 Wifi shield is used","Sección IV-A, punto (i)",
